Company_Name,Year,Revenue_Increase_Rate,Operating_Income(added)_Increase_Rate,Net_Income(added)_Increase_Rate,Revenue_Profit_Status,Operating_Income(added)_Profit_Status,Net_Income(added)_Profit_Status,Debt_Equity_Ratio,ROA,ROE,EPS,PER,Current_Stock,Future_Stock
GS,2017,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,10416.0,5.97,"{'Low': 61300, 'High': 62200, 'Close': 62200}","{'Low': 50100, 'High': 51800, 'Close': 51600}"
GS,2018,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,9539.0,5.41,"{'Low': 50100, 'High': 51800, 'Close': 51600}","{'Low': 51200, 'High': 52500, 'Close': 51600}"
GS,2019,-10.085108655904586,-209.59435757549008,-113.73305961191592,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,5745.0,8.98,"{'Low': 51200, 'High': 52500, 'Close': 51600}","{'Low': 37150, 'High': 37800, 'Close': 37550}"
GS,2020,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,L_Turned,25.28,6.8,8.52,-2564.0,-14.65,"{'Low': 37150, 'High': 37800, 'Close': 37550}","{'Low': 39000, 'High': 39550, 'Close': 39100}"
GS,2021,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Turned,29.98,12.33,16.03,15304.0,2.55,"{'Low': 39000, 'High': 39550, 'Close': 39100}","{'Low': 43550, 'High': 44300, 'Close': 43800}"
GS,2022,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,22634.0,1.94,"{'Low': 43550, 'High': 44300, 'Close': 43800}",0
현대차2우B,2017,,,,,,,,,,,,"{'Low': 100000, 'High': 104000, 'Close': 102000}","{'Low': 73200, 'High': 77900, 'Close': 77000}"
현대차2우B,2018,,,,,,,,,,,,"{'Low': 73200, 'High': 77900, 'Close': 77000}","{'Low': 79100, 'High': 80800, 'Close': 79400}"
현대차2우B,2019,,,,,,,,,,,,"{'Low': 79100, 'High': 80800, 'Close': 79400}","{'Low': 89300, 'High': 90200, 'Close': 89600}"
현대차2우B,2020,,,,,,,,,,,,"{'Low': 89300, 'High': 90200, 'Close': 89600}","{'Low': 99200, 'High': 101500, 'Close': 101000}"
현대차2우B,2021,,,,,,,,,,,,"{'Low': 99200, 'High': 101500, 'Close': 101000}","{'Low': 73900, 'High': 76700, 'Close': 73900}"
현대차2우B,2022,,,,,,,,,,,,"{'Low': 73900, 'High': 76700, 'Close': 73900}",0
LG디스플레이,2017,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,5038.0,5.49,"{'Low': 27451, 'High': 27913, 'Close': 27636}","{'Low': 16544, 'High': 16914, 'Close': 16683}"
LG디스플레이,2018,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,L_Turned,L_Turned,26.61,14.98,18.97,-579.0,-28.81,"{'Low': 16544, 'High': 16914, 'Close': 16683}","{'Low': 14973, 'High': 15343, 'Close': 15020}"
LG디스플레이,2019,-10.085108655904586,-209.59435757549008,-113.73305961191592,P_Contd,L_Contd,L_Contd,21.54,7.1,8.63,-7908.0,-1.9,"{'Low': 14973, 'High': 15343, 'Close': 15020}","{'Low': 16960, 'High': 17237, 'Close': 17145}"
LG디스플레이,2020,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,L_Contd,L_Contd,25.28,6.8,8.52,-265.0,-64.7,"{'Low': 16960, 'High': 17237, 'Close': 17145}","{'Low': 22136, 'High': 22875, 'Close': 22737}"
LG디스플레이,2021,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Turned,P_Turned,29.98,12.33,16.03,3315.0,6.86,"{'Low': 22136, 'High': 22875, 'Close': 22737}","{'Low': 11460, 'High': 11691, 'Close': 11507}"
LG디스플레이,2022,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,L_Turned,L_Turned,24.19,9.77,12.14,-8584.0,-1.34,"{'Low': 11460, 'High': 11691, 'Close': 11507}",0
한미약품,2017,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,5482.0,95.26,"{'Low': 515955, 'High': 524003, 'Close': 522216}","{'Low': 414658, 'High': 428785, 'Close': 422863}"
한미약품,2018,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,2158.0,195.95,"{'Low': 414658, 'High': 428785, 'Close': 422863}","{'Low': 268653, 'High': 276077, 'Close': 275151}"
한미약품,2019,-10.085108655904586,-209.59435757549008,-113.73305961191592,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,4514.0,60.96,"{'Low': 268653, 'High': 276077, 'Close': 275151}","{'Low': 338374, 'High': 352078, 'Close': 346409}"
한미약품,2020,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,977.0,354.56,"{'Low': 338374, 'High': 352078, 'Close': 346409}","{'Low': 263531, 'High': 270757, 'Close': 265940}"
한미약품,2021,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,5375.0,49.48,"{'Low': 263531, 'High': 270757, 'Close': 265940}","{'Low': 285509, 'High': 295810, 'Close': 292377}"
한미약품,2022,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,6648.0,43.98,"{'Low': 285509, 'High': 295810, 'Close': 292377}",0
코웨이,2017,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,4484.0,21.79,"{'Low': 95800, 'High': 97700, 'Close': 97700}","{'Low': 73700, 'High': 75800, 'Close': 74100}"
코웨이,2018,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,4854.0,15.27,"{'Low': 73700, 'High': 75800, 'Close': 74100}","{'Low': 91400, 'High': 95000, 'Close': 93100}"
코웨이,2019,-10.085108655904586,-209.59435757549008,-113.73305961191592,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,4611.0,20.19,"{'Low': 91400, 'High': 95000, 'Close': 93100}","{'Low': 71600, 'High': 72900, 'Close': 72700}"
코웨이,2020,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,5584.0,13.02,"{'Low': 71600, 'High': 72900, 'Close': 72700}","{'Low': 74100, 'High': 77400, 'Close': 74400}"
코웨이,2021,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,6418.0,11.59,"{'Low': 74100, 'High': 77400, 'Close': 74400}","{'Low': 55600, 'High': 57100, 'Close': 55900}"
코웨이,2022,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,6314.0,8.85,"{'Low': 55600, 'High': 57100, 'Close': 55900}",0
현대오토에버,2017,,,,,,,,,,,,,
현대오토에버,2018,,,,,,,,,,,,,
현대오토에버,2019,,,,,,,,,,,,,
현대오토에버,2020,,,,,,,,,,,,,
현대오토에버,2021,,,,,,,,,,,,,
현대오토에버,2022,,,,,,,,,,,,,
현대건설,2017,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,1810.0,19.51,"{'Low': 34248, 'High': 35513, 'Close': 35319}","{'Low': 51859, 'High': 54389, 'Close': 53124}"
현대건설,2018,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,3424.0,15.52,"{'Low': 51859, 'High': 54389, 'Close': 53124}","{'Low': 40962, 'High': 41497, 'Close': 41157}"
현대건설,2019,-10.085108655904586,-209.59435757549008,-113.73305961191592,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,3656.0,11.26,"{'Low': 40962, 'High': 41497, 'Close': 41157}","{'Low': 35221, 'High': 36681, 'Close': 36438}"
현대건설,2020,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,1097.0,33.22,"{'Low': 35221, 'High': 36681, 'Close': 36438}","{'Low': 44050, 'High': 44950, 'Close': 44450}"
현대건설,2021,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,3625.0,12.26,"{'Low': 44050, 'High': 44950, 'Close': 44450}","{'Low': 34900, 'High': 35950, 'Close': 34900}"
현대건설,2022,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,3637.0,9.6,"{'Low': 34900, 'High': 35950, 'Close': 34900}",0
삼성카드,2017,,,,,,,,,,,,"{'Low': 39250, 'High': 40000, 'Close': 39600}","{'Low': 34000, 'High': 34950, 'Close': 34550}"
삼성카드,2018,,,,,,,,,,,,"{'Low': 34000, 'High': 34950, 'Close': 34550}","{'Low': 38100, 'High': 38950, 'Close': 38600}"
삼성카드,2019,,,,,,,,,,,,"{'Low': 38100, 'High': 38950, 'Close': 38600}","{'Low': 32000, 'High': 33050, 'Close': 32500}"
삼성카드,2020,,,,,,,,,,,,"{'Low': 32000, 'High': 33050, 'Close': 32500}","{'Low': 31400, 'High': 31850, 'Close': 31500}"
삼성카드,2021,,,,,,,,,,,,"{'Low': 31400, 'High': 31850, 'Close': 31500}","{'Low': 29550, 'High': 30150, 'Close': 29550}"
삼성카드,2022,,,,,,,,,,,,"{'Low': 29550, 'High': 30150, 'Close': 29550}",0
HD현대일렉트릭,2017,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,930.0,53.07,"{'Low': 47192, 'High': 50006, 'Close': 49357}","{'Low': 18900, 'High': 19547, 'Close': 19159}"
HD현대일렉트릭,2018,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,L_Turned,L_Turned,26.61,14.98,18.97,-8812.0,-2.17,"{'Low': 18900, 'High': 19547, 'Close': 19159}","{'Low': 10400, 'High': 11800, 'Close': 11550}"
HD현대일렉트릭,2019,-10.085108655904586,-209.59435757549008,-113.73305961191592,P_Contd,L_Contd,L_Contd,21.54,7.1,8.63,-12961.0,-0.89,"{'Low': 10400, 'High': 11800, 'Close': 11550}","{'Low': 15850, 'High': 16600, 'Close': 16400}"
HD현대일렉트릭,2020,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Turned,L_Contd,25.28,6.8,8.52,-1118.0,-14.67,"{'Low': 15850, 'High': 16600, 'Close': 16400}","{'Low': 19850, 'High': 20300, 'Close': 19900}"
HD현대일렉트릭,2021,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,L_Contd,29.98,12.33,16.03,-936.0,-21.26,"{'Low': 19850, 'High': 20300, 'Close': 19900}","{'Low': 42200, 'High': 44000, 'Close': 42500}"
HD현대일렉트릭,2022,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Turned,24.19,9.77,12.14,4514.0,9.42,"{'Low': 42200, 'High': 44000, 'Close': 42500}",0
오리온,2017,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,1912.0,54.65,"{'Low': 103500, 'High': 105500, 'Close': 104500}","{'Low': 113000, 'High': 120000, 'Close': 120000}"
오리온,2018,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,3538.0,33.92,"{'Low': 113000, 'High': 120000, 'Close': 120000}","{'Low': 105000, 'High': 106500, 'Close': 105500}"
오리온,2019,-10.085108655904586,-209.59435757549008,-113.73305961191592,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,5454.0,19.34,"{'Low': 105000, 'High': 106500, 'Close': 105500}","{'Low': 122000, 'High': 125000, 'Close': 124000}"
오리온,2020,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,6769.0,18.32,"{'Low': 122000, 'High': 125000, 'Close': 124000}","{'Low': 103000, 'High': 106500, 'Close': 103500}"
오리온,2021,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,6519.0,15.88,"{'Low': 103000, 'High': 106500, 'Close': 103500}","{'Low': 126500, 'High': 129000, 'Close': 128000}"
오리온,2022,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,9926.0,12.9,"{'Low': 126500, 'High': 129000, 'Close': 128000}",0
금호석유,2017,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,7647.0,13.01,"{'Low': 96900, 'High': 101000, 'Close': 99500}","{'Low': 85200, 'High': 88200, 'Close': 87300}"
금호석유,2018,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,17597.0,4.96,"{'Low': 85200, 'High': 88200, 'Close': 87300}","{'Low': 77000, 'High': 79300, 'Close': 77500}"
금호석유,2019,-10.085108655904586,-209.59435757549008,-113.73305961191592,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,10549.0,7.35,"{'Low': 77000, 'High': 79300, 'Close': 77500}","{'Low': 142000, 'High': 146500, 'Close': 145000}"
금호석유,2020,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,20881.0,6.94,"{'Low': 142000, 'High': 146500, 'Close': 145000}","{'Low': 165000, 'High': 172500, 'Close': 166000}"
금호석유,2021,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,70433.0,2.36,"{'Low': 165000, 'High': 172500, 'Close': 166000}","{'Low': 125000, 'High': 132000, 'Close': 126000}"
금호석유,2022,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,37290.0,3.38,"{'Low': 125000, 'High': 132000, 'Close': 126000}",0
NH투자증권,2017,,,,,,,,,,,,"{'Low': 13800, 'High': 13950, 'Close': 13900}","{'Low': 12900, 'High': 13150, 'Close': 13050}"
NH투자증권,2018,,,,,,,,,,,,"{'Low': 12900, 'High': 13150, 'Close': 13050}","{'Low': 12600, 'High': 12950, 'Close': 12700}"
NH투자증권,2019,,,,,,,,,,,,"{'Low': 12600, 'High': 12950, 'Close': 12700}","{'Low': 11000, 'High': 11350, 'Close': 11300}"
NH투자증권,2020,,,,,,,,,,,,"{'Low': 11000, 'High': 11350, 'Close': 11300}","{'Low': 12400, 'High': 12650, 'Close': 12500}"
NH투자증권,2021,,,,,,,,,,,,"{'Low': 12400, 'High': 12650, 'Close': 12500}","{'Low': 8770, 'High': 8950, 'Close': 8770}"
NH투자증권,2022,,,,,,,,,,,,"{'Low': 8770, 'High': 8950, 'Close': 8770}",0
한국금융지주,2017,,,,,,,,,,,,"{'Low': 67600, 'High': 69000, 'Close': 69000}","{'Low': 58900, 'High': 59800, 'Close': 59500}"
한국금융지주,2018,,,,,,,,,,,,"{'Low': 58900, 'High': 59800, 'Close': 59500}","{'Low': 72100, 'High': 73600, 'Close': 72400}"
한국금융지주,2019,,,,,,,,,,,,"{'Low': 72100, 'High': 73600, 'Close': 72400}","{'Low': 77900, 'High': 79400, 'Close': 79000}"
한국금융지주,2020,,,,,,,,,,,,"{'Low': 77900, 'High': 79400, 'Close': 79000}","{'Low': 80200, 'High': 81700, 'Close': 80700}"
한국금융지주,2021,,,,,,,,,,,,"{'Low': 80200, 'High': 81700, 'Close': 80700}","{'Low': 53200, 'High': 54800, 'Close': 53300}"
한국금융지주,2022,,,,,,,,,,,,"{'Low': 53200, 'High': 54800, 'Close': 53300}",0
삼성증권,2017,,,,,,,,,,,,"{'Low': 35950, 'High': 36600, 'Close': 36600}","{'Low': 31300, 'High': 31700, 'Close': 31500}"
삼성증권,2018,,,,,,,,,,,,"{'Low': 31300, 'High': 31700, 'Close': 31500}","{'Low': 38450, 'High': 39350, 'Close': 38600}"
삼성증권,2019,,,,,,,,,,,,"{'Low': 38450, 'High': 39350, 'Close': 38600}","{'Low': 39600, 'High': 40800, 'Close': 40450}"
삼성증권,2020,,,,,,,,,,,,"{'Low': 39600, 'High': 40800, 'Close': 40450}","{'Low': 44850, 'High': 45600, 'Close': 44900}"
삼성증권,2021,,,,,,,,,,,,"{'Low': 44850, 'High': 45600, 'Close': 44900}","{'Low': 31450, 'High': 32050, 'Close': 31450}"
삼성증권,2022,,,,,,,,,,,,"{'Low': 31450, 'High': 32050, 'Close': 31450}",0
한온시스템,2017,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,541.0,25.69,"{'Low': 13450, 'High': 14050, 'Close': 13900}","{'Low': 10650, 'High': 10900, 'Close': 10800}"
한온시스템,2018,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,520.0,20.77,"{'Low': 10650, 'High': 10900, 'Close': 10800}","{'Low': 11100, 'High': 11300, 'Close': 11150}"
한온시스템,2019,-10.085108655904586,-209.59435757549008,-113.73305961191592,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,597.0,18.68,"{'Low': 11100, 'High': 11300, 'Close': 11150}","{'Low': 15850, 'High': 16650, 'Close': 16250}"
한온시스템,2020,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,L_Turned,25.28,6.8,8.52,207.0,78.5,"{'Low': 15850, 'High': 16650, 'Close': 16250}","{'Low': 13350, 'High': 13650, 'Close': 13450}"
한온시스템,2021,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Turned,29.98,12.33,16.03,578.0,23.27,"{'Low': 13350, 'High': 13650, 'Close': 13450}","{'Low': 7970, 'High': 8130, 'Close': 8090}"
한온시스템,2022,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,L_Turned,L_Turned,24.19,9.77,12.14,38.0,212.89,"{'Low': 7970, 'High': 8130, 'Close': 8090}",0
강원랜드,2017,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,2159.0,16.12,"{'Low': 34250, 'High': 34850, 'Close': 34800}","{'Low': 31900, 'High': 32400, 'Close': 32000}"
강원랜드,2018,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,1467.0,21.81,"{'Low': 31900, 'High': 32400, 'Close': 32000}","{'Low': 29450, 'High': 29800, 'Close': 29600}"
강원랜드,2019,-10.085108655904586,-209.59435757549008,-113.73305961191592,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,1651.0,17.93,"{'Low': 29450, 'High': 29800, 'Close': 29600}","{'Low': 23250, 'High': 23600, 'Close': 23500}"
강원랜드,2020,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,L_Turned,L_Turned,25.28,6.8,8.52,-1361.0,-17.27,"{'Low': 23250, 'High': 23600, 'Close': 23500}","{'Low': 24000, 'High': 24350, 'Close': 24050}"
강원랜드,2021,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,L_Contd,L_Contd,29.98,12.33,16.03,-52.0,-462.5,"{'Low': 24000, 'High': 24350, 'Close': 24050}","{'Low': 23200, 'High': 23650, 'Close': 23200}"
강원랜드,2022,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Turned,P_Turned,24.19,9.77,12.14,570.0,40.7,"{'Low': 23200, 'High': 23650, 'Close': 23200}",0
CJ대한통운,2017,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,2654.0,52.75,"{'Low': 139500, 'High': 142500, 'Close': 140000}","{'Low': 165500, 'High': 169500, 'Close': 167000}"
CJ대한통운,2018,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,2839.0,58.82,"{'Low': 165500, 'High': 169500, 'Close': 167000}","{'Low': 153000, 'High': 156000, 'Close': 155000}"
CJ대한통운,2019,-10.085108655904586,-209.59435757549008,-113.73305961191592,P_Contd,P_Contd,L_Turned,21.54,7.1,8.63,1349.0,114.9,"{'Low': 153000, 'High': 156000, 'Close': 155000}","{'Low': 163000, 'High': 166500, 'Close': 165500}"
CJ대한통운,2020,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Turned,25.28,6.8,8.52,5683.0,29.12,"{'Low': 163000, 'High': 166500, 'Close': 165500}","{'Low': 124500, 'High': 126500, 'Close': 126000}"
CJ대한통운,2021,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,1841.0,68.44,"{'Low': 124500, 'High': 126500, 'Close': 126000}","{'Low': 93300, 'High': 97500, 'Close': 93700}"
CJ대한통운,2022,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,8190.0,11.44,"{'Low': 93300, 'High': 97500, 'Close': 93700}",0
현대로템,2017,0.0,0.0,0.0,P,P,L,30.79,14.53,19.0,-557.0,-33.66,"{'Low': 18700, 'High': 18950, 'Close': 18750}","{'Low': 27300, 'High': 28200, 'Close': 27850}"
현대로템,2018,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,L_Turned,L_Contd,26.61,14.98,18.97,-3539.0,-7.87,"{'Low': 27300, 'High': 28200, 'Close': 27850}","{'Low': 15500, 'High': 15800, 'Close': 15600}"
현대로템,2019,-10.085108655904586,-209.59435757549008,-113.73305961191592,P_Contd,L_Contd,L_Contd,21.54,7.1,8.63,-4168.0,-3.74,"{'Low': 15500, 'High': 15800, 'Close': 15600}","{'Low': 16750, 'High': 17300, 'Close': 17200}"
현대로템,2020,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Turned,P_Turned,25.28,6.8,8.52,326.0,52.76,"{'Low': 16750, 'High': 17300, 'Close': 17200}","{'Low': 20700, 'High': 21050, 'Close': 20800}"
현대로템,2021,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,609.0,34.15,"{'Low': 20700, 'High': 21050, 'Close': 20800}","{'Low': 27700, 'High': 28750, 'Close': 28400}"
현대로템,2022,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,1812.0,15.67,"{'Low': 27700, 'High': 28750, 'Close': 28400}",0
롯데지주,2017,0.0,0.0,0.0,L,L,L,30.79,14.53,19.0,7625.0,8.54,"{'Low': 64700, 'High': 65700, 'Close': 65100}","{'Low': 52200, 'High': 53300, 'Close': 52700}"
롯데지주,2018,4.969345036534697,20.23448761404348,12.233047277251128,L_Turned,P_Turned,L_Turned,26.61,14.98,18.97,2713.0,19.42,"{'Low': 52200, 'High': 53300, 'Close': 52700}","{'Low': 38500, 'High': 39000, 'Close': 38950}"
롯데지주,2019,-10.085108655904586,-209.59435757549008,-113.73305961191592,L_Turned,P_Contd,L_Turned,21.54,7.1,8.63,-5028.0,-7.75,"{'Low': 38500, 'High': 39000, 'Close': 38950}","{'Low': 34100, 'High': 35300, 'Close': 35300}"
롯데지주,2020,6.937796507031208,31.20968426588971,1.6759186572823677,L_Turned,P_Contd,L_Turned,25.28,6.8,8.52,-2775.0,-12.72,"{'Low': 34100, 'High': 35300, 'Close': 35300}","{'Low': 29850, 'High': 30250, 'Close': 29900}"
롯데지주,2021,16.738122795295123,35.86450129562061,49.58173390461269,L_Turned,P_Contd,L_Contd,29.98,12.33,16.03,4315.0,6.93,"{'Low': 29850, 'High': 30250, 'Close': 29900}","{'Low': 30750, 'High': 32000, 'Close': 30800}"
롯데지주,2022,5.721868135847916,-26.358648761979435,-21.84281242788304,L_Turned,P_Contd,P_Turned,24.19,9.77,12.14,2387.0,12.9,"{'Low': 30750, 'High': 32000, 'Close': 30800}",0
현대해상,2017,,,,,,,,,,,,"{'Low': 46550, 'High': 48000, 'Close': 47000}","{'Low': 40550, 'High': 41850, 'Close': 41050}"
현대해상,2018,,,,,,,,,,,,"{'Low': 40550, 'High': 41850, 'Close': 41050}","{'Low': 26600, 'High': 27300, 'Close': 26950}"
현대해상,2019,,,,,,,,,,,,"{'Low': 26600, 'High': 27300, 'Close': 26950}","{'Low': 22450, 'High': 22750, 'Close': 22750}"
현대해상,2020,,,,,,,,,,,,"{'Low': 22450, 'High': 22750, 'Close': 22750}","{'Low': 22800, 'High': 23350, 'Close': 22950}"
현대해상,2021,,,,,,,,,,,,"{'Low': 22800, 'High': 23350, 'Close': 22950}","{'Low': 29400, 'High': 30250, 'Close': 29450}"
현대해상,2022,,,,,,,,,,,,"{'Low': 29400, 'High': 30250, 'Close': 29450}",0
